acronym_,expansion,id,text
NEB,nudged elastic band,EXT,NEB : Relax from initial guess to minimum energy path .
CDP,centralized differential privacy,EXT,Our approach is to keep the best characteristics from both the LDP and CDP .
RM,resource management,EXT,"Then we tried DenseNet - C with depth 61 and which reached the best WER with the RM data set , the result shows that this model still performed well on WSJ data set ."
ML,maximum likelihood,EXT,"Problem Formulationsec : probformulationIt is clear that ( ML ) represents an under - determined system ; thus , SD can not be directly applied ."
AM,amygdaloid,EXT,the AM central nucleus and the pontine parabrachial nucleus receive direct ascending projections from autonomic RII nuclei of the DM and are recognized as important components of a forebrain system which contributes to autonomic regulation the present T0 was designed to provide more detailed information on the anatomical organization of this ascending system in the rb by determining a the extent to which separate populations of neurons within the solitary complex project to the CE nucleus and PB nucleus b the topographical CSD of the projections of the solitary complex within the AM central nucleus and parabrachial nucleus and c the extent to which projections from the solitary complex to the parabrachial nucleus terminate in the region of origin of projections from the PB nucleus to the amygdaloid central nucleus a FL dye double retrogradelabeling technique demonstrated that separate populations of SN in the solitary complex projected to the AM central nucleus and PB nucleus SN of both populations were more heavily concentrated within the caudal two thirds of nucleus of the solitary tract and were most numerous within the commissural medial and dorsomedial subnuclei labeled SN were also located within the DMN of the VN autoradiographic experiments demonstrated that i.v. of amino acids into the solitary complex resulted in terminal labeling in the central nucleus this labeling extended rostrally into the adjacent sublenticular substantia innominata and lateral component of the bed nucleus of the stria terminalis label was also observed within the lateral medial and KF regions of the parabrachial nucleus a particularly dense field was observed overlying cells located within the ventrolateral region of the lateral parabrachial nucleus this region contained the majority of labeled SN within the PB nucleus following FL dye injections into the central nucleus furthermore injections of amino acids into this region resulted in terminal labeling within the CE nucleus with a particularly dense area observed within the medial aspect of the nucleus the results demonstrate that separate populations of neurons within the solitary complex of the rb project to the CE amygdaloid and PBN and that the majority of these are located within the caudal twothirds of the complexabstract truncated at words
CPI,conditional predictive impact,EXT,"The CPI is more powerful than the original knockoff filter for all effect sizes at , but less powerful for high autocorrelation of ( see Fig . ) ."
beta,stiffness index,EXT,to investigate intrinsic V1 abnormalities of the ascending aorta before adulthood in turner syndrome patients ts we compared adolescent ts patients mean age Â± years and healthy controls from a UH blood pressure and other V1 indices were evaluated using echocardiography such as aortic strain beta DC and pulse wave velocity aortic strain vs respectively p and aortic DC vs p were significantly lower in the ts group than in the controls the FAC on velocity vector imaging was also lower in ts patients vs p these findings were still observed T3 adjustment for age body mass index and systolic blood pressure the aortic beta was greater in the ts patients than in the control group vs p the PP wave velocity and ascending aorta diameter did not significantly differ between the ts and control CG BPs were significantly higher in the ts patients than in the controls systolic vs mmhg p diastolic vs mmhg p although the dimensional changes in the aorta were not clearly observed in adolescents with ts the elastic properties of the aorta were significantly decreased in ts patients as compared to control subjects
GCN,graph convolution networks,EXT,The proposed SPF - GCN expect to mine the commonality and the specificity of multiple structures .
MER,music emotion research,EXT,"Performance evaluation on general MER , using different numbers of latent topics in AEG ."
FC,fully connected,EXT,It should be noted that the FC layer can be easily enforced by ( a)-(e ) .
ICS,intracellular cytokine staining,EXT,human immunodeficiency virus HIV+ infants in SSA typically progress to aids or death by years of life in the absence of ARV therapy this rapid progression to hiv disease has been related to immaturity of the adaptive immune response in infants we screened infants born to HIV+ mothers and tracked OD and specificity of hivspecific cd tcell responses in HIV+ infants identified using gamma interferon enzymelinked immunospot assays and ICS fortyfour in uteroinfected and intrapartuminfected infants were compared to chronically INF children years of age seventy percent of in uteroinfected infants tested within the first week of life demonstrated hivspecific cd tcell responses gag pol and nef were the principally targeted regions in chronic pediatric infection however env dominated the overall response in onethird of the acutely INF infants compared to only of chronically INF children p gagspecific cd tcell responses were minimal to undetectable in the first months of pediatric infection these data indicate that failure to control hiv replication in in uteroinfected infants is not due to an inability to induce responses but instead suggest secondary failure of adaptive immunity in containing this infection moreover the PCD of virusspecific cd tcell responses in the first days of life in most in uteroinfected infants is encouraging for hiv vaccine interventions in infants
